   358    0.22328E+04    0.18804E+02    0.75711E+02
   359    0.22110E+04    0.18930E+02    0.74099E+02
   360    0.21897E+04    0.19053E+02    0.72469E+02
   361    0.21687E+04    0.19174E+02    0.70817E+02
   362    0.21482E+04    0.19292E+02    0.69144E+02
   363    0.21281E+04    0.19407E+02    0.67454E+02
   364    0.21084E+04    0.19518E+02    0.65743E+02
   365    0.20891E+04    0.19626E+02    0.64016E+02
   366    0.20702E+04    0.19732E+02    0.62270E+02
   367    0.20518E+04    0.19833E+02    0.60509E+02
   368    0.20337E+04    0.19932E+02    0.58733E+02
   369    0.20161E+04    0.20028E+02    0.56940E+02
   370    0.19990E+04    0.20120E+02    0.55135E+02
   371    0.19822E+04    0.20209E+02    0.53315E+02
   372    0.19659E+04    0.20295E+02    0.51484E+02
   373    0.19500E+04    0.20377E+02    0.49640E+02
   374    0.19345E+04    0.20455E+02    0.47785E+02
   375    0.19194E+04    0.20531E+02    0.45920E+02
   376    0.19049E+04    0.20603E+02    0.44044E+02
   377    0.18908E+04    0.20671E+02    0.42162E+02
   378    0.18771E+04    0.20735E+02    0.40269E+02
   379    0.18638E+04    0.20796E+02    0.38371E+02
   380    0.18510E+04    0.20854E+02    0.36465E+02
   381    0.18386E+04    0.20905E+02    0.34553E+02
   382    0.18266E+04    0.20955E+02    0.32638E+02
   383    0.18151E+04    0.21001E+02    0.30717E+02
   384    0.18041E+04    0.21042E+02    0.28794E+02
   385    0.17934E+04    0.21081E+02    0.26867E+02
   386    0.17832E+04    0.21116E+02    0.24940E+02
   387    0.17734E+04    0.21146E+02    0.23011E+02
   388    0.17641E+04    0.21172E+02    0.21082E+02
   389    0.17552E+04    0.21192E+02    0.19153E+02
   390    0.17467E+04    0.21212E+02    0.17228E+02
   391    0.17387E+04    0.21226E+02    0.15303E+02
   392    0.17311E+04    0.21239E+02    0.13382E+02
   393    0.17240E+04    0.21246E+02    0.11464E+02
   394    0.17172E+04    0.21249E+02    0.95520E+01
   395    0.17108E+04    0.21248E+02    0.76438E+01
   396    0.17050E+04    0.21244E+02    0.57433E+01
   397    0.16994E+04    0.21235E+02    0.38489E+01
   398    0.16944E+04    0.21222E+02    0.19622E+01
   399    0.16897E+04    0.21206E+02    0.83898E-01
   400    0.16854E+04    0.21186E+02   -0.17851E+01
   401    0.16815E+04    0.21161E+02   -0.36441E+01
   402    0.16781E+04    0.21132E+02   -0.54922E+01
   403    0.16751E+04    0.21100E+02   -0.73290E+01
   404    0.16724E+04    0.21064E+02   -0.91527E+01
   405    0.16702E+04    0.21023E+02   -0.10964E+02
   406    0.16683E+04    0.20979E+02   -0.12762E+02
   407    0.16668E+04    0.20931E+02   -0.14546E+02
   408    0.16657E+04    0.20879E+02   -0.16313E+02
   409    0.16650E+04    0.20825E+02   -0.18065E+02
   410    0.16646E+04    0.20765E+02   -0.19801E+02
   411    0.16647E+04    0.20702E+02   -0.21519E+02
   412    0.16651E+04    0.20635E+02   -0.23219E+02
   413    0.16658E+04    0.20565E+02   -0.24901E+02
   414    0.16668E+04    0.20491E+02   -0.26564E+02
   415    0.16683E+04    0.20414E+02   -0.28207E+02
   416    0.16701E+04    0.20333E+02   -0.29829E+02
   417    0.16722E+04    0.20249E+02   -0.31432E+02
   418    0.16746E+04    0.20159E+02   -0.33011E+02
   419    0.16774E+04    0.20068E+02   -0.34568E+02
   420    0.16805E+04    0.19973E+02   -0.36102E+02
   421    0.16840E+04    0.19875E+02   -0.37613E+02
   422    0.16878E+04    0.19774E+02   -0.39100E+02
   423    0.16918E+04    0.19668E+02   -0.40562E+02
   424    0.16961E+04    0.19560E+02   -0.41999E+02
   425    0.17007E+04    0.19448E+02   -0.43409E+02
   426    0.17057E+04    0.19333E+02   -0.44794E+02
   427    0.17109E+04    0.19215E+02   -0.46153E+02
   428    0.17163E+04    0.19095E+02   -0.47483E+02
   429    0.17220E+04    0.18971E+02   -0.48785E+02
   430    0.17281E+04    0.18845E+02   -0.50060E+02
   431    0.17344E+04    0.18715E+02   -0.51306E+02
   432    0.17408E+04    0.18583E+02   -0.52523E+02
   433    0.17476E+04    0.18449E+02   -0.53709E+02
   434    0.17546E+04    0.18311E+02   -0.54867E+02
   435    0.17617E+04    0.18172E+02   -0.55995E+02
   436    0.17692E+04    0.18030E+02   -0.57092E+02
   437    0.17769E+04    0.17885E+02   -0.58157E+02
   438    0.17847E+04    0.17738E+02   -0.59190E+02
   439    0.17929E+04    0.17590E+02   -0.60193E+02
   440    0.18011E+04    0.17438E+02   -0.61162E+02
   441    0.18096E+04    0.17285E+02   -0.62100E+02
   442    0.18182E+04    0.17129E+02   -0.63005E+02
   443    0.18271E+04    0.16972E+02   -0.63877E+02
   444    0.18361E+04    0.16813E+02   -0.64715E+02
   445    0.18452E+04    0.16651E+02   -0.65520E+02
   446    0.18545E+04    0.16488E+02   -0.66289E+02
   447    0.18639E+04    0.16325E+02   -0.67027E+02
   448    0.18734E+04    0.16158E+02   -0.67730E+02
   449    0.18832E+04    0.15991E+02   -0.68397E+02
   450    0.18931E+04    0.15823E+02   -0.69031E+02
   451    0.19030E+04    0.15653E+02   -0.69630E+02
   452    0.19130E+04    0.15482E+02   -0.70195E+02
   453    0.19233E+04    0.15311E+02   -0.70725E+02
   454    0.19336E+04    0.15138E+02   -0.71221E+02
   455    0.19439E+04    0.14964E+02   -0.71683E+02
   456    0.19544E+04    0.14789E+02   -0.72104E+02
   457    0.19649E+04    0.14614E+02   -0.72498E+02
   458    0.19755E+04    0.14438E+02   -0.72847E+02
   459    0.19862E+04    0.14263E+02   -0.73167E+02
   460    0.19969E+04    0.14086E+02   -0.73451E+02
   461    0.20077E+04    0.13909E+02   -0.73700E+02
   462    0.20185E+04    0.13731E+02   -0.73909E+02
   463    0.20293E+04    0.13554E+02   -0.74096E+02
   464    0.20402E+04    0.13377E+02   -0.74230E+02
   465    0.20510E+04    0.13201E+02   -0.74343E+02
   466    0.20619E+04    0.13023E+02   -0.74411E+02
   467    0.20728E+04    0.12846E+02   -0.74450E+02
   468    0.20837E+04    0.12671E+02   -0.74452E+02
   469    0.20946E+04    0.12494E+02   -0.74424E+02
   470    0.21056E+04    0.12319E+02   -0.74360E+02
   471    0.21163E+04    0.12145E+02   -0.74258E+02
   472    0.21272E+04    0.11972E+02   -0.74127E+02
   473    0.21380E+04    0.11799E+02   -0.73959E+02
   474    0.21488E+04    0.11628E+02   -0.73762E+02
   475    0.21596E+04    0.11457E+02   -0.73528E+02
   476    0.21702E+04    0.11288E+02   -0.73259E+02
   477    0.21808E+04    0.11120E+02   -0.72965E+02
   478    0.21914E+04    0.10953E+02   -0.72627E+02
   479    0.22019E+04    0.10788E+02   -0.72270E+02
